1,368,Brian Lake,30,2012
1,368,Tom Lynch,30,2012
1,368,Tory Dickson,30,2012
1,368,Steven Morris,30,2012
1,368,Andrew Embley,30,2012
1,368,Daniel Kerr,30,2012
1,374,Ben Jacobs,29,2012
1,374,Justin Koschitzke,29,2012
1,376,Robbie Tarrant,28,2012
1,376,Israel Folau,28,2012
1,378,Jeremy Taylor,27,2012
1,379,Jordan Russell,24,2012
1,380,Nathan Wilson,23,2012
1,380,Danyle Pearce,23,2012
1,382,Sam Blease,22,2012
1,383,Tom Lynch,19,2012
1,384,Jarrad Grant,17,2012
1,384,Jarrad Boumann,17,2012
1,386,Orren Stephenson,16,2012
1,387,Dom Tyson,15,2012
1,387,Clancee Pearce,15,2012
1,389,Kyle Hardingham,14,2012
1,390,Sam Sheldon,13,2012
1,391,Matthew Bate,11,2012
1,391,Paul Seedsman,11,2012
1,393,Heath Hocking,10,2012
1,394,Peter Yagmoor,6,2012
1,395,Harry Cunningham,4,2012
1,396,Farren Ray,1,2012
2,1,Tom Hawkins,159,2012
2,2,Scott Selwood,155,2012
2,3,Ryan Bastinac,151,2012
2,4,Chris Judd,150,2012
2,5,Jobe Watson,149,2012
2,5,Aaron Sandilands,149,2012
2,7,Brendon Goddard,147,2012
2,7,Marc Murphy,147,2012
2,9,Brett Deledio,145,2012
2,10,Gary Ablett,143,2012
2,11,Sam Mitchell,141,2012
2,12,Josh Kennedy Injured,139,2012
2,13,Brent Harvey,137,2012
2,14,Angus Monfries,136,2012
2,15,Brent Stanton,134,2012
2,16,Jarrad Waite,133,2012
2,16,Brendan Whitecross,133,2012
2,18,Andrew Swallow,128,2012
2,19,Scott Pendlebury,127,2012
2,19,Luke Shuey,127,2012
2,19,Alex Rance,127,2012
2,22,Liam Anthony,125,2012
2,23,Chris Masten,124,2012
2,24,Travis Cloke,122,2012
2,25,Chad Cornes,121,2012
2,25,Shaun Burgoyne,121,2012
2,25,David Armitage,121,2012
2,25,Paul Chapman,121,2012
2,29,Scott Thompson,120,2012
2,30,Aaron Edwards,119,2012
2,30,Nick Riewoldt,119,2012
2,32,Lenny Hayes,118,2012
2,33,Ben McEvoy,117,2012
2,33,Shannon Hurn,117,2012
2,33,David Swallow,117,2012
2,36,Jordan Lewis,116,2012
2,36,Nicholas Naitanui,116,2012
2,36,Michael Firrito,116,2012
2,39,Bachar Houli,115,2012
2,39,Adam Goodes,115,2012
2,41,Robert Murphy,114,2012
2,41,Brent Reilly,114,2012
2,41,Shane Tuck,114,2012
2,41,Sam Fisher,114,2012
2,41,Daniel Cross,114,2012
2,41,Callan Ward,114,2012
2,47,Andrew Gaff,112,2012
2,47,Jack Trengove,112,2012
2,47,Nick Dal Santo,112,2012
2,47,Nathan Jones,112,2012
2,47,Joel Selwood,112,2012
2,47,Brad Ebert,112,2012
2,53,Courtenay Dempsey,111,2012
2,54,Jimmy Bartel,110,2012
2,54,Brian Lake,110,2012
2,54,Hamish McIntosh,110,2012
2,57,Stewart Crameri,109,2012
2,57,Jack Redden,109,2012
2,57,Andrew Carrazzo,109,2012
2,60,James Podsiadly,108,2012
2,61,Tendai Mzungu,107,2012
2,61,Steele Sidebottom,107,2012
2,61,Daniel Rich,107,2012
2,64,Jake Batchelor,106,2012
2,64,Eddie Betts,106,2012
2,64,Josh Hill,106,2012
2,67,Clinton Jones,105,2012
2,68,Nick Malceski,104,2012
2,68,Kade Simpson,104,2012
2,70,Matthew Leuenberger,103,2012
2,70,Shaun Grigg,103,2012
2,70,Matthew Boyd,103,2012
2,73,Taylor Walker,102,2012
2,73,Drew Petrie,102,2012
2,75,Trent Cotchin,101,2012
2,75,Jarrad McVeigh,101,2012
2,75,Rhys Stanley,101,2012
2,75,Jeff Garlett,101,2012
2,75,Matthew Priddis,101,2012
2,75,Jay Schulz,101,2012
2,81,Ryan Griffen,100,2012
2,81,Rory Sloane,100,2012
2,81,Matthew Kreuzer,100,2012
2,81,Ryan Crowley,100,2012
2,81,Dane Swan,100,2012
2,81,Jonathan Giles,100,2012
2,87,Jarryn Geary,99,2012
2,87,David MacKay,99,2012
2,87,Jack Darling,99,2012
2,87,Chris Newman,99,2012
2,87,Justin Westhoff,99,2012
2,87,Patrick Ryder,99,2012
2,87,Alex Johnson,99,2012
2,94,Michael Doughty,98,2012
2,94,Jack Steven,98,2012
2,96,Daniel Giansiracusa,97,2012
2,96,Michael Johnson,97,2012
2,96,Liam Picken,97,2012
2,96,Daniel Wells,97,2012
2,100,Clancee Pearce,96,2012
2,100,Jared Brennan,96,2012
2,100,Ben Cunnington,96,2012
2,103,Dale Thomas,95,2012
2,103,Dustin Fletcher,95,2012
2,103,Justin Koschitzke,95,2012
2,103,Corey Enright,95,2012
2,103,Jason Blake,95,2012
2,103,Josh Gibson,95,2012
2,103,David Zaharakis,95,2012
2,110,Jarryd Blair,94,2012
2,110,Nathan Van Berlo,94,2012
2,110,Dyson Heppell,94,2012
2,110,Leigh Adams,94,2012
2,110,Sam Reid Injured,94,2012
2,115,Leroy Jetta,93,2012
2,115,Daniel Kerr,93,2012
2,115,Martin Clarke,93,2012
2,115,Matthew Maguire,93,2012
2,115,Jason Porplyzia,93,2012
2,115,Paul Bower,93,2012
2,115,Edward Curnow,93,2012
2,115,Michael Hibberd,93,2012
2,115,Jackson Trengove,93,2012
2,124,Mitch Robinson,92,2012
2,124,Dylan Grimes,92,2012
2,124,Bernie Vince,92,2012
2,124,Patrick Dangerfield,92,2012
2,124,Joel Corey,92,2012
2,129,Adam Selwood,91,2012
2,130,Jacob Surjan,90,2012
2,130,Ben Howlett,90,2012
2,130,Sam Jacobs,90,2012
2,130,James Magner,90,2012
2,130,Scott Thompson,90,2012
2,130,Heritier Lumumba,90,2012
2,136,Jared Rivers,89,2012
2,136,Dean Cox,89,2012
2,136,Zach Tuohy,89,2012
2,136,Lance Franklin,89,2012
2,136,Jarryd Roughead,89,2012
2,136,Cyril Rioli,89,2012
2,136,Craig Bird,89,2012
2,143,Darren Glass,88,2012
2,143,Domenic Cassisi,88,2012
2,143,Michael Hurley,88,2012
2,146,Reece Conca,87,2012
2,147,Grant Birchall,86,2012
2,147,Matthew Rosa,86,2012
2,147,Luke Dahlhaus,86,2012
2,147,Kane Cornes,86,2012
2,147,Terry Milera,86,2012
2,152,Troy Chaplin,85,2012
2,152,Sam Gilbert,85,2012
2,152,Quinten Lynch,85,2012
2,152,Beau Waters,85,2012
2,152,Heath Scotland,85,2012
2,152,Simon Black,85,2012
2,152,Nathan Fyfe,85,2012
2,152,Allen Christensen,85,2012
2,160,Hamish Hartlett,84,2012
2,160,Jarrod Harbrow,84,2012
2,160,Matthew Broadbent,84,2012
2,160,Shaun Hampson,84,2012
2,160,Heath Grundy,84,2012
2,165,Matthew Suckling,83,2012
2,165,Ben Reid,83,2012
2,165,Christopher Mayne,83,2012
2,168,Kurt Tippett,82,2012
2,169,Ted Richards,81,2012
2,169,Todd Goldstein,81,2012
2,169,Luke Power,81,2012
2,169,Lewis Roberts-Thomson,81,2012
2,169,Andrew Mackie,81,2012
2,169,Toby Greene,81,2012
2,169,Leigh Montagna,81,2012
2,176,Lukas Markovic,80,2012
2,176,Kieran Harper,80,2012
2,176,Brent Guerra,80,2012
2,179,Cameron Delaney,79,2012
2,180,Tom Lynch,78,2012
2,180,Trent West,78,2012
2,180,Jamie MacMillan,78,2012
2,180,Lewis Jetta,78,2012
2,184,Alex Fasolo,77,2012
2,184,Christopher Yarran,77,2012
2,184,Jake Carlisle,77,2012
2,184,Ashley Smith,77,2012
2,188,Zac Smith,76,2012
2,188,Scott McMahon,76,2012
2,188,Luke Ball,76,2012
2,188,Heath Shaw,76,2012
2,192,Ryan Hargrave,75,2012
2,192,Steven Morris,75,2012
2,194,David Hale,74,2012
2,194,Stephen Hill,74,2012
2,196,Dion Prestia,73,2012
2,196,Darren Jolly,73,2012
2,196,Mitchell Clark,73,2012
2,196,Ben McGlynn,73,2012
2,196,Daniel Merrett,73,2012
2,201,Shaun Higgins,72,2012
2,201,Jack Watts,72,2012
2,201,Greg Broughton,72,2012
2,201,Shane Savage,72,2012
2,201,Luke McPharlin,72,2012
2,201,Adam Cooney,72,2012
2,207,Bryce Gibbs,71,2012
2,207,Kyle Hardingham,71,2012
2,207,James Kelly,71,2012
2,207,Matthew De Boer,71,2012
2,207,Nathan Djerrkura,71,2012
2,212,Isaac Smith,70,2012
2,212,Cheynee Stiller,70,2012
2,212,Nathan Foley,70,2012
2,215,Ryan Lester,69,2012
2,215,Broc McCauley,69,2012
2,215,Paul Stewart,69,2012
2,215,Harry Taylor,69,2012
2,215,John McCarthy,69,2012
2,215,Phil Davis,69,2012
2,215,Dayne Beams,69,2012
2,215,Sean Dempster,69,2012
2,223,Jeremy Laidler,68,2012
2,223,Zac Dawson,68,2012
2,223,Michael Barlow,68,2012
2,223,Brodie Smith,68,2012
2,223,Dustin Martin,68,2012
2,223,Jared Petrenko,68,2012
2,223,Ivan Maric,68,2012
2,223,Steve Johnson,68,2012
2,223,Luke Russell,68,2012
2,223,Jack Grimes,68,2012
2,233,Adam Kennedy,67,2012
2,233,Jeremy Howe,67,2012
2,233,Jack Hombsch,67,2012
2,233,Ben Hudson,67,2012
2,233,Gary Rohan,67,2012
2,233,Stephen Milne,67,2012
2,233,Zachary Clarke,67,2012
2,240,Matthew Pavlich,66,2012
2,240,Matt Thomas,66,2012
2,240,Kepler Bradley,66,2012
2,240,Tom Scully,66,2012
2,244,Kane Lucas,65,2012
2,244,Samuel Wright,65,2012
2,244,Danyle Pearce,65,2012
2,244,Tom McDonald,65,2012
2,248,Nick Smith,64,2012
2,248,Jarrad Grant,64,2012
2,248,Jordan Roughead,64,2012
2,248,Lachlan Henderson,64,2012
2,252,Dylan Shiel,63,2012
2,252,John Anthony,63,2012
2,252,Easton Wood,63,2012
2,252,Lachlan Keeffe,63,2012
2,256,Rhyce Shaw,62,2012
2,256,Martin Mattner,62,2012
2,258,Eric MacKenzie,61,2012
2,258,Jarrad Redden,61,2012
2,258,Brandon Matera,61,2012
2,258,Shane Edwards,61,2012
2,258,Mark Seaby,61,2012
2,258,Tom Rockliff,61,2012
2,264,Will Schofield,60,2012
2,264,Jed Adcock,60,2012
2,264,Tom Simpkin,60,2012
2,264,Ashton Hams,60,2012
2,264,Brad Sewell,60,2012
2,264,Claye Beams,60,2012
2,270,Bret Thornton,59,2012
2,270,Harley Bennell,59,2012
2,270,Daniel Talia,59,2012
2,270,Tyson Goldsack,59,2012
2,270,Garrick Ibbotson,59,2012
2,275,Ricky Henderson,58,2012
2,275,James Frawley,58,2012
2,275,Jeremy Cameron,58,2012
2,278,David Rodan,57,2012
2,278,Tomas Bugg,57,2012
2,278,Chris Dawes,57,2012
2,281,Paul Duffield,56,2012
2,281,Brad Miller,56,2012
2,281,Stephen Coniglio,56,2012
2,281,Joel Patfull,56,2012
2,285,Jeremy Taylor,55,2012
2,285,Matt Campbell,55,2012
2,287,Colin Garland,54,2012
2,287,Graham Johncock,54,2012
2,287,Daniel Hannebery,54,2012
2,287,Lynden Dunn,54,2012
2,287,Jake Melksham,54,2012
2,287,Luke Parker,54,2012
2,293,Mitchell Golby,53,2012
2,293,Will Minson,53,2012
2,293,Thomas Liberatore,53,2012
2,293,Brandon Ellis,53,2012
2,293,Pearce Hanley,53,2012
2,293,Devon Smith,53,2012
2,299,Cameron Guthrie,52,2012
2,299,Michael Rischitelli,52,2012
2,301,Joel Macdonald,51,2012
2,301,Liam Jones,51,2012
2,301,Josh Caddy,51,2012
2,304,Sam Lonergan,50,2012
2,304,James Polkinghorne,50,2012
2,304,Matt Shaw,50,2012
2,304,Adam McPhee,50,2012
2,308,Tim Mohr,49,2012
2,308,Jude Bolton,49,2012
2,308,Travis Boak,49,2012
2,308,Benjamin Stratton,49,2012
2,308,Jack Gunston,49,2012
2,308,Nathan Lovett-Murray,49,2012
2,314,Steven May,48,2012
2,314,Tom Lynch,48,2012
2,316,Shaun Atley,47,2012
2,316,Mark Jamar,47,2012
2,316,Michael Osborne,47,2012
2,316,Tom Hickey,47,2012
2,316,Kieren Jack,47,2012
2,316,Maverick Weller,47,2012
2,322,James Sellar,46,2012
2,322,Joshua Kennedy,46,2012
2,322,Luke Breust,46,2012
2,322,Steven Motlop,46,2012
2,326,Jacob Townsend,44,2012
2,326,Matthew Warnock,44,2012
2,326,Aaron Mullett,44,2012
2,326,Tyrone Vickery,44,2012
2,326,Jordie McKenzie,44,2012
2,331,Jackson Paine,43,2012
2,331,Clint Bartram,43,2012
2,333,Lindsay Thomas,42,2012
2,333,Dylan Addison,42,2012
2,333,Mitchell Duncan,42,2012
2,333,Shannon Byrnes,42,2012
2,333,Billie Smedts,42,2012
2,333,Ashley McGrath,42,2012
2,333,Rohan Bewick,42,2012
2,333,Matthew Bate,42,2012
2,341,Chad Wingard,41,2012
2,341,Mathew Stokes,41,2012
2,341,Jack Newnes,41,2012
2,344,Alan Toovey,40,2012
2,345,Taylor Hunt,39,2012
2,345,Brad Green,39,2012
2,345,Ben Rutten,39,2012
2,348,Tory Dickson,38,2012
2,348,Mark McVeigh,38,2012
2,348,David Myers,38,2012
2,348,Todd Banfield,38,2012
2,352,Jared Polec,37,2012
2,352,Rohan Bail,37,2012
2,352,Tom Lonergan,37,2012
2,355,Ben Sinclair,36,2012
2,355,Nial McKeever,36,2012
2,355,Campbell Brown,36,2012
2,358,Rhys Palmer,35,2012
2,358,Ben Jacobs,35,2012
2,360,Nicholas Suban,31,2012
2,360,Daniel Jackson,31,2012
2,362,Aaron Hall,30,2012
2,363,Dennis Armfield,29,2012
2,363,Curtly Hampton,29,2012
2,363,Jack Riewoldt,29,2012
2,366,Ian Callinan,28,2012
2,366,Jamie Cripps,28,2012
2,366,Alipate Carlile,28,2012
2,369,Clay Smith,27,2012
2,370,Paul Seedsman,26,2012
2,370,Daniel Stewart,26,2012
2,372,Ricky Petterd,24,2012
2,372,Ryan Schoenmakers,24,2012
2,372,Will Hoskin-Elliott,24,2012
2,375,Andy Otten,23,2012
2,375,Robin Nahas,23,2012
2,377,Karmichael Hunt,22,2012
2,377,Israel Folau,22,2012
2,379,Trent McKenzie,21,2012
2,379,Ryan O'Keefe,21,2012
2,381,Josh Mellington,19,2012
2,381,Tayte Pears,19,2012
2,381,Andrew Embley,19,2012
2,384,Dom Tyson,18,2012
2,384,Jamie Bennell,18,2012
2,386,Tom Ledger,17,2012
2,386,Chance Bateman,17,2012
2,386,Chris Tarrant,17,2012
2,386,Cameron O'Shea,17,2012
2,390,David Hille,15,2012
2,391,Nathan Wilson,13,2012
2,391,Jake King,13,2012
2,393,Mitchell Brown,10,2012
2,393,Jordan Russell,10,2012
2,395,Jesse O'Brien,9,2012
2,396,Richard Douglas,4,2012
3,1,Gary Ablett,182,2012
3,2,Shane Tuck,152,2012
3,3,Shaun Grigg,147,2012
3,4,Scott Selwood,145,2012
3,5,Luke Shuey,141,2012
3,6,Joel Selwood,140,2012
3,7,Daniel Wells,139,2012
3,8,Chris Masten,135,2012
3,9,Chris Judd,134,2012
