2017R203,Adelaide,2017,2,2013762245,Rory Laird,78,21,11,5,10,0,0,0,5,4,1,2,2,1,2,0,6,18,1,0,1,0,0,88,nan,76
2017R203,Adelaide,2017,2,2010763943,Tom Lynch,85,31,14,14,17,1,2,0,4,3,2,1,3,0,1,1,7,25,0,3,1,0,0,89,nan,100
2017R203,Adelaide,2017,2,2008774238,David Mackay,165,13,9,3,4,3,0,0,2,1,4,1,3,0,1,0,4,10,0,1,1,0,0,76,nan,0
2017R203,Adelaide,2017,2,2016777178,Mitch McGovern,25,14,11,6,3,1,3,0,4,0,2,0,0,1,0,0,8,5,4,2,1,0,1,89,nan,89
2017R203,Adelaide,2017,2,2016776481,Wayne Milera,10,16,8,3,8,0,0,0,3,2,1,1,1,0,0,0,3,14,0,0,0,0,0,77,nan,60
2017R203,Adelaide,2017,2,2008795429,Andy Otten,81,17,6,4,11,1,0,2,5,2,2,1,0,1,0,0,9,10,2,2,3,0,2,84,nan,108
2017R203,Adelaide,2017,2,2009835778,Rory Sloane,143,25,16,6,9,1,1,0,15,2,6,8,1,1,0,3,15,10,3,2,2,0,0,85,nan,146
2017R203,Adelaide,2017,2,2011832909,Brodie Smith,122,24,10,1,14,0,0,0,2,3,4,2,5,0,2,0,10,15,0,0,3,0,0,88,nan,81
2017R203,Adelaide,2017,2,2011843284,Daniel Talia,124,20,7,8,13,0,0,0,1,4,0,0,2,1,1,0,8,12,1,0,8,0,0,100,nan,78
2017R203,Adelaide,2017,2,2009877055,Taylor Walker,131,21,12,8,9,2,2,0,0,0,5,0,3,0,0,0,12,9,2,2,0,0,2,91,nan,91
2017R306,Adelaide,2017,3,2015652891,Rory Atkins,35,19,9,3,10,0,0,0,0,4,3,2,2,0,1,0,8,13,0,0,0,3,0,83,nan,71
2017R306,Adelaide,2017,3,2005667052,Eddie Betts,256,16,12,5,4,3,1,0,4,0,3,1,5,0,2,0,8,8,1,4,1,0,0,93,nan,84
2017R306,Adelaide,2017,3,2012662083,Luke Brown,94,13,7,4,6,0,0,0,1,3,1,0,4,1,2,0,4,10,0,0,3,0,0,77,nan,56
2017R306,Adelaide,2017,3,2014678070,Charlie Cameron,52,16,9,3,7,0,1,0,6,1,2,3,2,0,2,0,5,12,0,1,0,4,2,82,nan,81
2017R306,Adelaide,2017,3,2014678470,Matt Crouch,50,32,21,5,11,0,0,0,5,4,2,8,8,0,3,0,13,18,0,0,0,1,0,79,nan,88
2017R306,Adelaide,2017,3,2006687579,Richard Douglas,198,29,18,3,11,0,2,0,7,0,1,7,7,0,1,0,19,9,1,0,0,1,0,81,nan,94
2017R306,Adelaide,2017,3,2012721746,Curtly Hampton,54,18,12,3,6,0,0,0,9,0,6,3,3,0,1,0,8,10,0,1,0,0,1,65,nan,84
2017R306,Adelaide,2017,3,2013724713,Kyle Hartigan,54,16,6,2,10,0,0,0,1,2,1,0,1,1,0,0,11,5,1,0,6,0,0,88,nan,83
2017R306,Adelaide,2017,3,2009748959,Sam Jacobs,152,9,5,4,4,0,0,42,5,3,2,1,1,1,1,0,2,7,0,0,1,0,0,84,nan,95
2017R306,Adelaide,2017,3,2015754078,Jake Kelly,13,16,6,2,10,0,0,0,4,1,0,1,1,3,1,0,9,8,0,0,2,0,0,90,nan,70
2017R306,Adelaide,2017,3,2015753305,Riley Knight,15,14,7,5,7,2,0,0,4,1,3,1,1,2,0,0,5,9,2,1,0,0,0,71,nan,66
2017R306,Adelaide,2017,3,2013762245,Rory Laird,79,25,14,4,11,0,0,0,4,5,2,0,3,3,1,0,7,18,0,0,2,0,0,90,nan,86
2017R306,Adelaide,2017,3,2015761111,Jake Lever,37,9,5,3,4,0,0,0,1,2,2,1,2,1,0,0,4,5,0,0,7,0,0,88,nan,51
2017R306,Adelaide,2017,3,2010763943,Tom Lynch,86,22,14,7,8,2,0,0,3,2,4,0,4,3,2,0,7,15,0,2,1,0,2,88,nan,110
2017R306,Adelaide,2017,3,2008774238,David Mackay,166,11,7,2,4,1,0,0,4,1,4,2,4,0,2,0,3,9,0,0,2,2,1,74,nan,0
2017R306,Adelaide,2017,3,2016777178,Mitch McGovern,26,10,5,3,5,0,1,0,2,0,1,0,0,2,0,0,5,5,1,2,3,0,1,67,nan,50
2017R306,Adelaide,2017,3,2016776481,Wayne Milera,11,12,6,2,6,0,0,0,2,0,0,2,2,0,1,0,4,9,0,0,2,0,0,70,nan,38
2017R306,Adelaide,2017,3,2008795429,Andy Otten,82,16,8,3,8,2,0,4,3,1,0,3,3,0,1,0,10,7,0,1,4,0,1,90,nan,98
2017R306,Adelaide,2017,3,2009835778,Rory Sloane,144,31,15,5,16,1,1,0,9,3,4,8,2,4,0,3,24,9,1,1,3,0,0,77,nan,168
2017R306,Adelaide,2017,3,2011832909,Brodie Smith,123,23,15,2,8,0,2,0,1,3,6,1,4,0,2,0,4,16,0,0,2,0,0,85,nan,73
2017R306,Adelaide,2017,3,2011843284,Daniel Talia,125,13,7,2,6,0,0,0,1,2,0,0,1,0,1,0,9,3,2,0,6,0,0,88,nan,62
2017R306,Adelaide,2017,3,2009877055,Taylor Walker,132,17,15,10,2,4,1,0,3,0,6,0,4,0,2,1,7,11,2,4,0,0,2,91,nan,111
2017R406,Adelaide,2017,4,2015652891,Rory Atkins,36,23,8,2,15,2,0,0,3,1,4,2,2,2,1,0,9,15,0,1,2,0,0,86,nan,89
2017R406,Adelaide,2017,4,2005667052,Eddie Betts,257,22,9,5,13,6,2,0,3,0,2,3,2,0,1,3,15,8,1,5,1,0,1,93,nan,150
2017R406,Adelaide,2017,4,2012662083,Luke Brown,95,9,6,2,3,0,0,0,1,2,1,0,3,1,1,0,2,8,0,0,1,0,0,87,nan,29
2017R406,Adelaide,2017,4,2014678070,Charlie Cameron,53,16,13,3,3,1,1,0,3,0,7,2,2,1,0,0,5,10,0,1,0,7,1,72,nan,83
2017R406,Adelaide,2017,4,2014678470,Matt Crouch,51,31,10,2,21,0,0,0,4,0,2,4,4,1,1,0,10,22,0,0,1,0,0,76,nan,78
2017R406,Adelaide,2017,4,2006687579,Richard Douglas,199,20,11,1,9,1,1,0,5,1,5,4,2,0,1,0,8,12,0,1,2,0,1,80,nan,75
2017R406,Adelaide,2017,4,2012721746,Curtly Hampton,55,15,5,1,10,0,0,0,3,0,1,2,3,0,3,0,10,5,0,1,1,0,1,78,nan,52
2017R406,Adelaide,2017,4,2013724713,Kyle Hartigan,55,12,7,3,5,0,0,0,2,3,1,0,3,0,2,0,4,8,0,0,2,0,0,90,nan,44
2017R406,Adelaide,2017,4,2009748959,Sam Jacobs,153,17,5,2,12,0,0,33,7,3,1,4,1,2,0,0,6,12,0,0,2,0,1,83,nan,110
2017R406,Adelaide,2017,4,2015754078,Jake Kelly,14,5,2,1,3,0,0,0,1,0,0,0,0,0,0,0,2,3,0,0,0,0,0,45,nan,26
2017R406,Adelaide,2017,4,2015753305,Riley Knight,16,20,8,7,12,0,0,0,1,1,3,2,1,1,0,0,7,13,0,0,0,0,2,73,nan,70
2017R406,Adelaide,2017,4,2013762245,Rory Laird,80,36,16,2,20,1,0,0,2,5,1,2,3,3,0,0,10,24,0,0,3,0,0,87,nan,112
2017R406,Adelaide,2017,4,2015761111,Jake Lever,38,13,8,5,5,0,0,0,0,2,1,0,1,1,0,0,6,7,3,0,7,0,0,85,nan,73
2017R406,Adelaide,2017,4,2010763943,Tom Lynch,87,14,9,9,5,2,1,0,2,0,3,0,3,1,1,0,4,10,2,3,0,0,0,95,nan,67
2017R406,Adelaide,2017,4,2008774238,David Mackay,167,21,12,2,9,0,0,0,3,1,6,2,2,2,0,0,10,13,0,0,2,1,1,83,nan,0
2017R406,Adelaide,2017,4,2013777215,Troy Menzel,42,9,6,3,3,1,2,0,5,0,0,1,1,0,0,0,3,6,1,2,1,0,0,76,nan,50
2017R406,Adelaide,2017,4,2016776481,Wayne Milera,12,19,10,2,9,0,0,0,0,2,4,1,2,0,2,0,4,15,0,0,0,1,3,77,nan,59
2017R406,Adelaide,2017,4,2008795429,Andy Otten,83,13,6,1,7,2,1,6,0,0,1,0,0,1,0,0,8,5,1,1,5,0,0,87,nan,98
2017R406,Adelaide,2017,4,2009835778,Rory Sloane,145,34,20,3,14,2,0,0,9,2,8,8,4,1,1,1,16,18,0,0,3,1,1,76,nan,124
2017R406,Adelaide,2017,4,2011832909,Brodie Smith,124,33,16,6,17,1,0,0,1,5,4,1,5,0,0,0,6,24,1,0,4,0,1,89,nan,95
2017R406,Adelaide,2017,4,2011843284,Daniel Talia,126,12,4,3,8,0,0,0,3,2,1,1,2,0,1,0,5,5,1,0,9,0,0,92,nan,62
2017R406,Adelaide,2017,4,2009877055,Taylor Walker,133,19,15,10,4,5,0,0,2,0,7,0,4,0,0,2,7,11,3,4,0,0,4,91,nan,142
2017R503,Adelaide,2017,5,2015652891,Rory Atkins,37,29,11,3,18,1,0,0,1,0,8,1,4,0,1,1,9,19,0,1,4,2,2,85,nan,94
2017R503,Adelaide,2017,5,2005667052,Eddie Betts,258,12,10,3,2,3,1,0,3,0,1,1,1,0,0,0,4,8,1,1,1,1,0,89,nan,74
2017R503,Adelaide,2017,5,2012662083,Luke Brown,96,15,8,3,7,1,0,0,1,2,2,0,1,0,1,0,8,7,2,0,4,0,0,89,nan,81
2017R503,Adelaide,2017,5,2014678070,Charlie Cameron,54,13,8,2,5,2,1,0,4,0,4,0,3,2,1,0,4,8,0,1,1,2,2,87,nan,75
2017R503,Adelaide,2017,5,2013674392,Brad Crouch,42,33,13,1,20,0,2,0,8,1,3,3,4,3,0,0,17,16,0,0,1,2,0,72,nan,118
2017R503,Adelaide,2017,5,2014678470,Matt Crouch,52,35,17,4,18,1,0,0,3,4,4,9,4,1,0,3,16,19,0,1,1,0,1,78,nan,124
2017R503,Adelaide,2017,5,2006687579,Richard Douglas,200,18,8,3,10,0,0,0,2,2,4,1,1,0,0,0,5,14,1,0,2,0,0,88,nan,68
2017R503,Adelaide,2017,5,2012721746,Curtly Hampton,56,21,7,6,14,2,0,0,10,0,2,2,1,0,0,0,6,15,0,1,1,0,0,81,nan,103
2017R503,Adelaide,2017,5,2013724713,Kyle Hartigan,56,10,5,2,5,0,0,0,1,6,0,0,2,1,1,0,5,5,1,0,10,0,0,95,nan,53
2017R503,Adelaide,2017,5,2009748959,Sam Jacobs,154,14,3,4,11,0,0,34,2,1,1,2,3,0,1,0,4,11,2,0,1,0,0,88,nan,61
2017R503,Adelaide,2017,5,2015753305,Riley Knight,17,19,9,3,10,2,0,0,1,2,4,0,2,1,1,0,4,15,0,1,1,0,1,73,nan,70
2017R503,Adelaide,2017,5,2013762245,Rory Laird,81,33,13,7,20,0,1,0,3,4,4,0,3,0,0,0,9,24,0,0,4,0,1,88,nan,121
2017R503,Adelaide,2017,5,2015761111,Jake Lever,39,14,8,6,6,0,0,0,0,3,1,0,2,0,1,0,5,10,1,0,6,0,0,93,nan,66
2017R503,Adelaide,2017,5,2010763943,Tom Lynch,88,20,15,10,5,3,3,0,0,1,1,0,3,1,2,0,3,19,0,5,1,0,1,96,nan,88
2017R503,Adelaide,2017,5,2008774238,David Mackay,168,23,9,4,14,0,0,0,2,3,3,1,3,0,1,0,8,16,0,0,1,0,1,85,nan,0
2017R503,Adelaide,2017,5,2013777215,Troy Menzel,43,4,2,0,2,2,0,0,2,0,0,1,0,1,0,0,3,1,0,0,1,0,0,73,nan,39
2017R503,Adelaide,2017,5,2016776481,Wayne Milera,13,17,9,2,8,0,0,0,2,2,2,2,1,1,0,0,4,14,0,0,3,0,0,85,nan,56
2017R503,Adelaide,2017,5,2008795429,Andy Otten,84,21,13,9,8,2,1,0,3,0,5,0,7,1,3,0,7,14,4,3,1,0,2,94,nan,101
2017R503,Adelaide,2017,5,2009835778,Rory Sloane,146,30,13,1,17,1,0,0,13,1,5,9,2,1,1,2,13,17,0,1,4,0,2,88,nan,139
2017R503,Adelaide,2017,5,2011832909,Brodie Smith,125,22,12,5,10,1,0,0,1,0,5,0,3,1,1,0,4,18,0,0,3,0,1,87,nan,74
2017R503,Adelaide,2017,5,2011843284,Daniel Talia,127,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,nan,5
2017R503,Adelaide,2017,5,2009877055,Taylor Walker,134,18,11,2,7,2,1,0,1,0,3,0,2,3,0,0,10,8,1,2,0,0,2,85,nan,92
2017R609,Adelaide,2017,6,2015652891,Rory Atkins,38,23,18,8,5,0,1,0,4,0,7,2,1,0,0,0,4,18,1,0,0,0,1,79,nan,85
2017R609,Adelaide,2017,6,2005667052,Eddie Betts,259,16,13,5,3,1,1,0,3,0,4,2,6,0,2,0,7,8,1,3,4,0,0,87,nan,75
2017R609,Adelaide,2017,6,2012662083,Luke Brown,97,17,9,4,8,0,0,0,5,2,0,0,0,1,0,0,4,12,0,0,2,0,0,84,nan,71
2017R609,Adelaide,2017,6,2014678070,Charlie Cameron,55,13,10,7,3,2,1,0,6,1,3,0,2,2,0,0,7,8,2,3,2,0,1,84,nan,90
2017R609,Adelaide,2017,6,2013674392,Brad Crouch,43,26,10,0,16,0,0,0,6,3,4,9,3,0,1,0,14,12,0,0,0,0,1,68,nan,73
2017R609,Adelaide,2017,6,2014678470,Matt Crouch,53,38,15,4,23,1,0,0,3,2,2,8,4,1,0,2,15,24,0,0,1,0,0,72,nan,111
2017R609,Adelaide,2017,6,2006687579,Richard Douglas,201,25,14,0,11,1,0,0,5,0,4,7,2,3,0,0,18,9,0,0,1,0,1,78,nan,99
2017R609,Adelaide,2017,6,2012721746,Curtly Hampton,57,14,8,2,6,0,1,0,2,0,4,4,3,0,1,0,6,6,0,1,0,1,0,82,nan,41
2017R609,Adelaide,2017,6,2013724713,Kyle Hartigan,57,10,7,5,3,0,0,0,2,3,1,0,3,1,1,0,4,6,2,0,1,0,0,86,nan,46
2017R609,Adelaide,2017,6,2009748959,Sam Jacobs,155,26,15,9,11,1,1,50,2,2,8,3,3,2,1,0,9,16,3,2,1,1,1,86,nan,116
2017R609,Adelaide,2017,6,2012743763,Josh Jenkins,96,11,5,4,6,1,0,1,2,0,1,0,1,1,1,0,4,9,1,1,0,0,1,87,nan,55
2017R609,Adelaide,2017,6,2015754078,Jake Kelly,15,28,12,10,16,0,0,0,1,2,1,1,2,0,1,0,11,17,0,0,5,0,0,90,nan,104
2017R609,Adelaide,2017,6,2013762245,Rory Laird,82,34,16,5,18,0,0,0,4,8,2,1,1,1,1,0,6,28,0,0,1,0,0,85,nan,122
2017R609,Adelaide,2017,6,2015761111,Jake Lever,40,20,9,8,11,0,0,1,1,2,0,0,2,0,1,0,10,11,3,0,5,0,0,91,nan,82
2017R609,Adelaide,2017,6,2010763943,Tom Lynch,89,22,13,9,9,3,2,0,1,1,5,1,1,0,0,0,12,10,4,3,0,0,2,90,nan,121
2017R609,Adelaide,2017,6,2008774238,David Mackay,169,21,13,4,8,0,0,0,3,0,3,3,5,2,1,0,8,14,0,0,1,1,0,75,nan,0
2017R609,Adelaide,2017,6,2016776481,Wayne Milera,14,16,9,4,7,1,0,0,3,3,1,0,2,1,1,0,6,12,0,0,0,0,2,78,nan,72
2017R609,Adelaide,2017,6,2008795429,Andy Otten,85,14,10,6,4,1,1,11,3,0,1,1,1,2,0,0,7,7,2,3,1,0,1,79,nan,61
2017R609,Adelaide,2017,6,2009835778,Rory Sloane,147,33,15,8,18,3,0,0,8,2,1,4,2,0,0,3,13,20,2,1,2,0,0,73,nan,140
2017R609,Adelaide,2017,6,2011832909,Brodie Smith,126,22,9,8,13,1,0,0,3,2,3,0,2,1,0,0,3,19,1,0,1,0,0,77,nan,76
2017R609,Adelaide,2017,6,2011843284,Daniel Talia,128,17,9,8,8,0,0,0,3,5,1,0,0,1,0,0,6,12,1,0,9,0,0,86,nan,98
2017R609,Adelaide,2017,6,2009877055,Taylor Walker,135,15,11,7,4,5,2,0,0,0,4,0,5,2,3,1,7,8,2,4,2,0,2,82,nan,85
2017R702,Adelaide,2017,7,2015652891,Rory Atkins,39,20,10,3,10,1,1,0,2,3,3,0,2,1,1,0,6,15,0,0,0,1,1,85,nan,80
2017R702,Adelaide,2017,7,2005667052,Eddie Betts,260,13,9,1,4,3,0,0,2,0,4,1,2,5,0,0,11,3,0,1,3,0,0,88,nan,72
2017R702,Adelaide,2017,7,2012662083,Luke Brown,98,13,9,2,4,0,0,0,2,3,2,0,2,0,0,0,6,6,1,0,2,0,0,74,nan,45
2017R702,Adelaide,2017,7,2014678070,Charlie Cameron,56,14,9,1,5,2,0,0,1,1,1,0,5,1,2,0,6,6,0,0,0,2,1,85,nan,47
2017R702,Adelaide,2017,7,2013674392,Brad Crouch,44,24,12,0,12,0,0,0,5,2,4,2,6,0,3,0,5,20,0,0,0,0,0,69,nan,54
2017R702,Adelaide,2017,7,2014678470,Matt Crouch,54,38,12,5,26,0,0,0,4,2,4,7,5,0,1,0,15,23,0,0,0,0,0,81,nan,97
2017R702,Adelaide,2017,7,2006687579,Richard Douglas,202,30,17,4,13,2,0,0,4,3,3,5,8,0,3,0,10,21,0,2,1,0,0,80,nan,82
2017R702,Adelaide,2017,7,2012721746,Curtly Hampton,58,14,5,0,9,0,0,0,3,0,4,0,2,0,0,0,9,6,0,0,3,0,0,75,nan,47
2017R702,Adelaide,2017,7,2013724713,Kyle Hartigan,58,18,9,5,9,0,0,0,1,7,1,0,4,0,2,0,7,10,1,0,6,0,0,89,nan,64
2017R702,Adelaide,2017,7,2009748959,Sam Jacobs,156,19,9,4,10,1,0,35,1,3,4,3,3,1,2,0,12,8,2,1,4,0,0,88,nan,118
2017R702,Adelaide,2017,7,2012743763,Josh Jenkins,97,13,10,6,3,2,2,2,2,0,6,1,3,1,1,0,3,11,0,3,1,0,0,91,nan,58
2017R702,Adelaide,2017,7,2015754078,Jake Kelly,16,12,6,2,6,0,0,0,0,3,0,0,1,0,1,0,2,9,0,0,6,0,0,87,nan,40
2017R702,Adelaide,2017,7,2015753305,Riley Knight,18,8,3,0,5,0,0,0,2,1,0,1,2,0,0,0,5,4,0,0,1,0,1,79,nan,30
2017R702,Adelaide,2017,7,2013762245,Rory Laird,83,37,11,3,26,0,0,0,2,5,3,5,3,0,0,0,16,23,1,0,1,0,0,89,nan,100
2017R702,Adelaide,2017,7,2015761111,Jake Lever,41,13,9,5,4,1,1,0,4,3,3,0,1,2,1,0,9,3,2,0,3,0,0,71,nan,90
2017R702,Adelaide,2017,7,2010763943,Tom Lynch,90,10,7,2,3,0,0,0,1,0,2,1,1,2,0,0,5,5,0,1,0,0,0,47,nan,50
2017R702,Adelaide,2017,7,2008774238,David Mackay,170,16,8,2,8,0,0,0,1,1,4,1,2,1,0,0,4,12,0,0,0,2,0,83,nan,0
2017R702,Adelaide,2017,7,2008795429,Andy Otten,86,16,7,6,9,0,0,1,5,2,2,1,1,1,0,0,9,6,3,0,2,0,0,85,nan,69
2017R702,Adelaide,2017,7,2009835778,Rory Sloane,148,18,9,3,9,0,0,0,4,0,2,4,3,1,2,0,11,9,1,0,2,0,1,83,nan,80
2017R702,Adelaide,2017,7,2011832909,Brodie Smith,127,12,9,2,3,0,0,0,1,3,0,1,4,0,0,0,4,8,0,0,5,0,0,88,nan,48
2017R702,Adelaide,2017,7,2011843284,Daniel Talia,129,24,11,9,13,0,0,0,2,7,2,1,5,0,1,0,11,12,4,0,12,0,1,95,nan,104
2017R702,Adelaide,2017,7,2009877055,Taylor Walker,136,7,4,4,3,1,1,0,1,0,2,0,5,0,3,0,2,6,1,1,1,0,1,87,nan,24
2017R806,Adelaide,2017,8,2015652891,Rory Atkins,40,21,15,4,6,1,0,0,2,3,5,3,4,0,0,0,5,15,1,0,1,1,1,81,nan,80
2017R806,Adelaide,2017,8,2005667052,Eddie Betts,261,9,7,1,2,2,0,0,2,1,1,2,4,0,2,0,6,3,0,0,0,0,0,84,nan,56
2017R806,Adelaide,2017,8,2012662083,Luke Brown,99,20,7,3,13,0,0,0,0,6,1,0,3,0,1,0,8,11,1,0,5,0,0,80,nan,67
2017R806,Adelaide,2017,8,2014678070,Charlie Cameron,57,10,5,1,5,0,0,0,5,4,0,1,1,1,0,0,5,5,0,0,1,3,0,86,nan,50
2017R806,Adelaide,2017,8,2013674392,Brad Crouch,45,26,8,2,18,0,0,0,3,2,2,6,6,0,0,0,14,13,0,0,1,0,2,66,nan,80
2017R806,Adelaide,2017,8,2014678470,Matt Crouch,55,29,15,2,14,0,1,0,3,2,5,3,3,0,1,0,9,20,0,0,1,0,0,75,nan,79
2017R806,Adelaide,2017,8,2006687579,Richard Douglas,203,22,11,2,11,0,2,0,9,1,3,7,1,1,1,0,16,8,0,1,0,0,1,85,nan,101
2017R806,Adelaide,2017,8,2012721746,Curtly Hampton,59,15,6,1,9,0,0,0,4,0,3,2,4,3,2,0,11,4,0,0,1,0,1,67,nan,52
2017R806,Adelaide,2017,8,2013724713,Kyle Hartigan,59,11,3,3,8,0,0,0,0,1,1,0,1,0,0,0,3,7,0,0,5,0,0,79,nan,41
2017R806,Adelaide,2017,8,2009748959,Sam Jacobs,157,13,8,5,5,0,1,74,4,0,1,2,3,1,3,0,8,8,3,1,3,0,0,87,nan,141
2017R806,Adelaide,2017,8,2012743763,Josh Jenkins,98,10,7,6,3,2,1,2,2,0,2,0,2,0,0,0,6,5,3,3,1,0,0,86,nan,55
2017R806,Adelaide,2017,8,2015754078,Jake Kelly,17,16,6,3,10,0,0,0,3,0,0,1,1,0,0,0,4,12,0,0,6,0,0,91,nan,63
2017R806,Adelaide,2017,8,2013762245,Rory Laird,84,37,11,4,26,1,0,0,2,3,0,2,2,0,0,0,13,24,0,1,2,0,0,85,nan,124
2017R806,Adelaide,2017,8,2010763943,Tom Lynch,91,16,7,5,9,0,0,0,3,0,4,0,4,0,0,0,3,13,0,0,2,0,0,91,nan,45
2017R806,Adelaide,2017,8,2008774238,David Mackay,171,12,8,4,4,0,0,0,3,1,3,0,2,0,0,0,1,11,0,0,0,0,0,76,nan,0
2017R806,Adelaide,2017,8,2013777215,Troy Menzel,44,11,7,4,4,0,1,0,3,0,3,0,3,1,1,0,4,6,0,0,2,1,1,61,nan,46
